	pmcid	question	relevancy
0	2682800	2	0
0	2685790	2	0
0	2686703	2	0
0	2687676	2	0
0	2687693	2	0
0	2687695	2	0
0	2688148	2	0
0	2690073	2	0
0	2691805	2	0
0	2693565	2	0
0	2693849	2	0
0	2693868	2	0
0	2697585	2	0
0	2698064	2	2
0	2698626	2	0
0	2700429	2	0
0	2700440	2	0
0	2700447	2	0
0	2700454	2	2
0	2700478	2	1
0	2700561	2	0
0	2700591	2	0
0	2701955	2	0
0	2702735	2	0
0	2705343	2	1
0	2709444	2	0
0	2709640	2	0
0	2710057	2	0
0	2714572	2	2
0	2722011	2	0
0	2725793	2	0
0	2725817	2	2
0	2725833	2	2
0	2725834	2	2
0	2725870	2	1
0	2725948	2	2
0	2727116	2	0
0	2727333	2	2
0	2729224	2	0
0	2729381	2	0
0	2729879	2	2
0	2732064	2	0
0	2732065	2	0
0	2732070	2	0
0	2732078	2	0
0	2732089	2	0
0	2732551	2	1
0	2735734	2	0
0	2737147	2	0
0	2737768	2	0
0	2737771	2	0
0	2737777	2	0
0	2738342	2	0
0	2740020	2	0
0	2740074	2	0
0	2740075	2	0
0	2740082	2	0
0	2740121	2	0
0	2740138	2	0
0	2740308	2	0
0	2740667	2	0
0	2740856	2	0
0	2741488	2	0
0	2741533	2	0
0	2749195	2	0
0	2750186	2	0
0	2750192	2	2
0	2754485	2	1
0	2764845	2	2
0	2769299	2	0
0	2769310	2	0
0	2769317	2	0
0	2769341	2	0
0	2769393	2	0
0	2769399	2	0
0	2769458	2	0
0	2769459	2	0
0	2770175	2	0
0	2771826	2	0
0	2773519	2	0
0	2773594	2	0
0	2774533	2	0
0	2776157	2	0
0	2779319	2	0
0	2780595	2	0
0	2780641	2	1
0	2783072	2	0
0	2783073	2	2
0	2783096	2	0
0	2785481	2	0
0	2788453	2	0
0	2788476	2	0
0	2794498	2	0
0	2794847	2	0
0	2796768	2	0
0	2798987	2	0
0	2799006	2	0
0	2799007	2	0
0	2799065	2	0
0	2800016	2	0
0	2802352	2	1
0	2803920	2	1
0	2803992	2	1
0	2804728	2	0
0	2808561	2	0
0	2811908	2	2
0	2812797	2	0
0	2815980	2	2
0	2816288	2	0
0	2817000	2	1
0	2821394	2	0
0	2821396	2	0
0	2822157	2	0
0	2822302	2	0
0	2822957	2	0
0	2826300	2	0
0	2827389	2	0
0	2828091	2	2
0	2829594	2	0
0	2829597	2	1
0	2834887	2	0
0	2836285	2	0
0	2839150	2	0
0	2839546	2	0
0	2840593	2	0
0	2840966	2	0
0	2842275	2	2
0	2846739	2	1
0	2848228	2	0
0	2850176	2	2
0	2853047	2	0
0	2855073	2	1
0	2855075	2	0
0	2855434	2	0
0	2856400	2	0
0	2857292	2	0
0	2857297	2	0
0	2860402	2	1
0	2860403	2	0
0	2860415	2	0
0	2861010	2	0
0	2862513	2	1
0	2866550	2	0
0	2868877	2	0
0	2872291	2	0
0	2873753	2	0
0	2876698	2	0
0	2876699	2	0
0	2876700	2	0
0	2876707	2	0
0	2878208	2	2
0	2878411	2	0
0	2881527	2	0
0	2882564	2	0
0	2883195	2	0
0	2887155	2	0
0	2887536	2	0
0	2887898	2	0
0	2890005	2	1
0	2892668	2	0
0	2892698	2	0
0	2893430	2	2
0	2894493	2	0
0	2895205	2	0
0	2900108	2	0
0	2902050	2	0
0	29035	2	0
0	2904905	2	0
0	2908473	2	0
0	2909732	2	0
0	2911751	2	1
0	2918633	2	0
0	2918861	2	0
0	2918871	2	2
0	2920011	2	0
0	2922106	2	0
0	2923780	2	1
0	2924257	2	0
0	2927530	2	0
0	2928120	2	0
0	2930172	2	2
0	2931126	2	0
0	2938719	2	0
0	2939000	2	0
0	2941259	2	1
0	2941604	2	0
0	2946615	2	0
0	2946718	2	1
0	2946729	2	0
0	2946956	2	1
0	2949791	2	0
0	2953659	2	0
0	2954014	2	2
0	2954374	2	0
0	2954404	2	0
0	2954407	2	0
0	2955686	2	2
0	2955936	2	0
0	2956246	2	0
0	2957012	2	0
0	2957856	2	0
0	2958005	2	2
0	2958022	2	1
0	2958032	2	2
0	2958322	2	0
0	2958542	2	1
0	2958958	2	2
0	2966984	2	1
0	2972757	2	0
0	2974228	2	2
0	2974995	2	0
0	2974999	2	0
0	2975011	2	0
0	2975260	2	0
0	2976514	2	0
0	2976736	2	0
0	2981051	2	0
0	2981767	2	0
0	2982983	2	0
0	2984464	2	0
0	2988058	2	0
0	2988175	2	0
0	2988176	2	2
0	2988180	2	0
0	2990182	2	0
0	2990464	2	0
0	2991321	2	2
0	2992067	2	0
0	2993722	2	0
0	2994118	2	0
0	2994642	2	0
0	2997282	2	0
0	2997975	2	0
0	2998674	2	0
0	3000139	2	1
0	3000162	2	1
0	3002889	2	0
0	3004168	2	0
0	3005318	2	0
0	3009618	2	0
0	3012278	2	1
0	3012310	2	0
0	3012892	2	0
0	3013175	2	0
0	3013198	2	0
0	3014888	2	0
0	3015243	2	0
0	3015592	2	0
0	3015867	2	0
0	3015970	2	0
0	3016229	2	0
0	3016743	2	0
0	3019338	2	0
0	3019346	2	0
0	3021726	2	0
0	3023754	2	0
0	3030025	2	0
0	3032622	2	0
0	3032623	2	0
0	3033073	2	2
0	3033095	2	1
0	3033840	2	0
0	3034065	2	0
0	3034319	2	0
0	3034701	2	1
0	3034928	2	0
0	3035547	2	2
0	3038624	2	0
0	3038958	2	0
0	3042902	2	0
0	3042904	2	0
0	3043049	2	0
0	3043564	2	0
0	3043566	2	0
0	3047767	2	0
0	3047852	2	0
0	3049133	2	0
0	3051211	2	0
0	3052621	2	2
0	3056330	2	0
0	3060837	2	0
0	3061847	2	0
0	3062014	2	0
0	3063409	2	0
0	3063653	2	2
0	3063929	2	0
0	3064863	2	0
0	3066183	2	1
0	3070667	2	0
0	3072694	2	0
0	3075057	2	0
0	3075397	2	1
0	3079651	2	1
0	3081356	2	0
0	3081564	2	0
0	3081647	2	0
0	3082839	2	0
0	3084193	2	0
0	3085223	2	2
0	3086146	2	0
0	3086162	2	0
0	3086217	2	2
0	3088944	2	0
0	3090107	2	2
0	3092137	2	0
0	3094358	2	0
0	3094427	2	0
0	3095243	2	0
0	3097723	2	2
0	3097804	2	2
0	3098416	2	0
0	3099090	2	0
0	3099506	2	1
0	3099515	2	0
0	3099517	2	0
0	3102475	2	0
0	3103259	2	0
0	3104539	2	0
0	3104664	2	0
0	3107812	2	0
0	3108321	2	0
0	3108731	2	0
0	3108757	2	0
0	3109313	2	0
0	3109340	2	0
0	3109342	2	1
0	3109679	2	0
0	3109840	2	0
0	3110167	2	0
0	3110373	2	0
0	3113185	2	0
0	3113859	2	0
0	3114085	2	0
0	3114546	2	2
0	3114601	2	0
0	3115677	2	0
0	3115917	2	0
0	3118372	2	2
0	3118379	2	0
0	3118811	2	2
0	3119802	2	0
0	3120277	2	0
0	3121612	2	2
0	3123294	2	0
0	3125024	2	1
0	3125170	2	0
0	3125360	2	0
0	3126984	2	0
0	3129349	2	2
0	3129955	2	0
0	3130684	2	0
0	3131766	2	0
0	3132162	2	0
0	3133515	2	0
0	3133999	2	0
0	3135508	2	0
0	3136418	2	0
0	3139336	2	0
0	3141130	2	0
0	3141322	2	0
0	3141765	2	0
0	3146430	2	0
0	3146856	2	0
0	3152170	2	0
0	3159900	2	1
0	3160575	2	0
0	3160889	2	0
0	3161725	2	0
0	3161879	2	0
0	3162760	2	0
0	3162762	2	0
0	3162763	2	0
0	3162766	2	0
0	3162819	2	1
0	3162821	2	1
0	3162832	2	0
0	3163221	2	0
0	3167963	2	0
0	3168030	2	0
0	3168108	2	0
0	3169531	2	0
0	3170265	2	2
0	3170353	2	0
0	3170633	2	0
0	3170813	2	0
0	3171924	2	0
0	3172202	2	0
0	317321	2	0
0	3173388	2	0
0	3176209	2	2
0	3177592	2	0
0	3177593	2	0
0	3179583	2	0
0	3179729	2	0
0	3180715	2	0
0	3180752	2	0
0	3183566	2	0
0	3184038	2	0
0	3184044	2	0
0	3184621	2	0
0	3189136	2	0
0	3189145	2	0
0	3193052	2	0
0	3194781	2	0
0	3194782	2	0
0	3195172	2	0
0	3195188	2	0
0	3198947	2	0
0	3199850	2	0
0	3201101	2	0
0	3205006	2	1
0	3205620	2	0
0	3205674	2	0
0	3206111	2	0
0	3206420	2	0
0	3206434	2	0
0	3206917	2	0
0	3207140	2	0
0	3208918	2	0
0	3209643	2	0
0	3213725	2	0
0	3214570	2	0
0	3215557	2	0
0	3215560	2	0
0	3215561	2	0
0	3218132	2	0
0	3218869	2	1
0	3219246	2	1
0	3219332	2	0
0	3219351	2	0
0	3223352	2	0
0	3223529	2	2
0	3223733	2	0
0	3226624	2	1
0	3227157	2	0
0	3229465	2	0
0	3230106	2	0
0	3230107	2	0
0	3232426	2	0
0	3232438	2	0
0	3233372	2	0
0	3233373	2	0
0	3235140	2	0
0	3236161	2	0
0	3237110	2	0
0	3238470	2	0
0	3241214	2	0
0	3243861	2	0
0	3247096	2	0
0	3247098	2	0
0	3248338	2	0
0	3248361	2	0
0	3248607	2	0
0	3249023	2	0
0	3249944	2	0
0	3250002	2	0
0	3254238	2	0
0	3257067	2	1
0	3259402	2	0
0	3261719	2	0
0	3263568	2	0
0	3265831	2	0
0	3265990	2	0
0	3266655	2	1
0	3267331	2	0
0	3269275	2	0
0	3271399	2	0
0	3271560	2	0
0	3273367	2	0
0	3274450	2	0
0	3275502	2	0
0	3276035	2	0
0	3276037	2	0
0	3276490	2	0
0	3276904	2	1
0	3277335	2	0
0	3278951	2	2
0	3279317	2	1
0	3279680	2	0
0	3282977	2	0
0	3283557	2	0
0	3286784	2	0
0	3287114	2	0
0	3289185	2	0
0	3291226	2	2
0	3294360	2	0
0	3294361	2	0
0	3294406	2	0
0	3294537	2	0
0	3294557	2	0
0	3294592	2	0
0	3294699	2	0
0	3294754	2	2
0	3295585	2	0
0	3295727	2	0
0	3298212	2	0
0	3299121	2	0
0	3301050	2	2
0	3302694	2	0
0	3304199	2	0
0	3305576	2	0
0	3305584	2	0
0	3307463	2	0
0	3307493	2	0
0	3309207	2	0
0	3309579	2	1
0	3310096	2	0
0	3310460	2	2
0	3311181	2	2
0	3311212	2	0
0	3314008	2	0
0	3314011	2	0
0	3314854	2	2
0	3314855	2	0
0	3314861	2	0
0	3315946	2	0
0	3316689	2	2
0	3320288	2	0
0	3320293	2	0
0	3320300	2	0
0	3320302	2	0
0	3320461	2	2
0	3321975	2	1
0	3322057	2	1
0	3322781	2	2
0	3322791	2	0
0	3322905	2	2
0	3322907	2	1
0	3322910	2	2
0	3322915	2	0
0	3323065	2	0
0	3323160	2	2
0	3323212	2	2
0	3323237	2	0
0	3323279	2	0
0	3323328	2	2
0	3324730	2	0
0	3325071	2	0
0	3329083	2	0
0	3329097	2	0
0	3335546	2	0
0	3336229	2	0
0	3336243	2	0
0	3337389	2	0
0	3340295	2	0
0	3342739	2	0
0	3343011	2	0
0	3343246	2	0
0	3343251	2	0
0	3346751	2	0
0	3348083	2	0
0	3351956	2	0
0	3352202	2	0
0	3353156	2	0
0	3354412	2	0
0	3354494	2	0
0	3354499	2	0
0	3358220	2	0
0	3359167	2	0
0	3359433	2	0
0	3361214	2	0
0	3363629	2	0
0	3364479	2	0
0	3364540	2	2
0	3366237	2	0
0	3366531	2	0
0	3367635	2	0
0	3367646	2	0
0	3369459	2	0
0	3371426	2	0
0	3371495	2	0
0	3371525	2	0
0	3371799	2	0
0	3372033	2	0
0	3372337	2	0
0	3373100	2	0
0	3373609	2	0
0	3374420	2	2
0	3374421	2	2
0	3374442	2	0
0	3375761	2	0
0	3376101	2	2
0	3376151	2	1
0	3377405	2	0
0	3377421	2	0
0	3378931	2	1
0	3380048	2	0
0	3381396	2	1
0	3382251	2	0
0	3382643	2	0
0	3384813	2	0
0	3385239	2	2
0	3385367	2	0
0	3387630	2	0
0	3389890	2	0
0	3389894	2	0
0	3389947	2	1
0	3392316	2	0
0	3395035	2	0
0	3395170	2	0
0	3395695	2	0
0	3396276	2	2
0	3401149	2	0
0	3401823	2	0
0	3403114	2	1
0	3403162	2	0
0	3407434	2	0
0	3407666	2	0
0	3409880	2	0
0	3409906	2	0
0	3409955	2	0
0	3410080	2	0
0	3410179	2	0
0	3410249	2	0
0	3411720	2	0
0	3414046	2	0
0	3414549	2	1
0	3414550	2	0
0	3414709	2	0
0	3416909	2	2
0	3416911	2	0
0	3418046	2	0
0	3418594	2	0
0	3419668	2	0
0	3419918	2	0
0	3420441	2	0
0	3420500	2	0
0	3420557	2	1
0	3420703	2	0
0	3423016	2	0
0	3424867	2	0
0	3424868	2	0
0	3424871	2	0
0	3424872	2	0
0	3425265	2	0
0	3429040	2	0
0	3429833	2	1
0	3431045	2	0
0	3432326	2	1
0	3435860	2	0
0	3436624	2	1
0	3436630	2	0
0	3436637	2	0
0	3436764	2	1
0	3438259	2	0
0	3439446	2	1
0	3439802	2	0
0	3440897	2	0
0	3443570	2	0
0	3443647	2	0
0	3444445	2	0
0	3444937	2	0
0	3445796	2	0
0	3445826	2	0
0	3446065	2	0
0	3446142	2	0
0	3446154	2	2
0	3447137	2	0
0	3447286	2	0
0	3447288	2	1
0	3447437	2	0
0	3449136	2	0
0	3449187	2	0
0	3451575	2	0
0	3452306	2	0
0	3456478	2	1
0	3457849	2	0
0	3458229	2	1
0	3459383	2	0
0	3462154	2	1
0	3463044	2	1
0	3463052	2	0
0	3463074	2	0
0	3463087	2	0
0	3463410	2	0
0	3464728	2	0
0	3465864	2	0
0	3466159	2	0
0	3468760	2	0
0	3472995	2	0
0	3473964	2	0
0	3475478	2	0
0	3477554	2	0
0	3477826	2	0
0	3478717	2	0
0	3481388	2	2
0	3482327	2	0
0	3483736	2	0
0	3484016	2	0
0	3484292	2	0
0	3485663	2	0
0	3486933	2	2
0	3488497	2	0
0	3489953	2	0
0	3491236	2	0
0	3492084	2	0
0	3492375	2	0
0	3492376	2	0
0	3492402	2	0
0	3493861	2	0
0	3496690	2	1
0	3499172	2	1
0	3500004	2	0
0	3501804	2	0
0	3502108	2	0
0	3502361	2	1
0	3502805	2	0
0	3504231	2	0
0	3504369	2	0
0	3504551	2	0
0	3505499	2	0
0	3505633	2	0
0	3506076	2	0
0	3506106	2	0
0	3507021	2	0
0	3510284	2	0
0	3511956	2	0
0	3512476	2	0
0	3512619	2	0
0	3512826	2	0
0	3513065	2	0
0	3514121	2	0
0	3514802	2	0
0	3514816	2	0
0	3516961	2	0
0	3519024	2	0
0	3519026	2	0
0	3519032	2	0
0	3519107	2	0
0	3519516	2	0
0	3520181	2	0
0	3521370	2	0
0	3522339	2	0
0	3522346	2	0
0	3523543	2	0
0	3523559	2	0
0	3523895	2	0
0	3524604	2	0
0	3526528	2	0
0	3526872	2	0
0	3527440	2	0
0	3529248	2	0
0	3529703	2	0
0	3529714	2	0
0	3530248	2	0
0	3530345	2	0
0	3530759	2	0
0	3531033	2	0
0	3532837	2	0
0	3533381	2	0
0	3536060	2	0
0	3537559	2	0
0	3538185	2	0
0	3540710	2	0
0	3542338	2	0
0	3542889	2	0
0	3542916	2	0
0	3542952	2	0
0	3543560	2	0
0	3543951	2	0
0	3544066	2	0
0	3544070	2	0
0	3544252	2	0
0	3547807	2	0
0	3548636	2	0
0	3548694	2	0
0	3549773	2	0
0	3551508	2	0
0	3551643	2	0
0	3554972	2	0
0	3555598	2	0
0	3556064	2	0
0	3558907	2	0
0	3560221	2	0
0	3560725	2	0
0	3562643	2	0
0	3564815	2	0
0	3565879	2	0
0	3565882	2	0
0	3568738	2	0
0	3570429	2	0
0	3580369	2	0
0	3580701	2	0
0	3582625	2	0
0	3589642	2	0
0	3593508	2	0
0	3594600	2	0
0	3596759	2	0
0	3598234	2	0
0	3598665	2	0
0	3599920	2	0
0	3602671	2	0
0	1064132	3	0
0	1079925	3	0
0	1082621	3	0
0	1082912	3	0
0	1088941	3	0
0	1112590	3	0
0	1112595	3	0
0	1112598	3	0
0	1153715	3	0
0	1156894	3	0
0	1156933	3	0
0	1160571	3	0
0	1173139	3	0
0	1175057	3	0
0	1190165	3	0
0	1199610	3	0
0	1200430	3	0
0	1208861	3	0
0	1208863	3	0
0	1208906	3	0
0	1240977	3	0
0	1252637	3	0
0	1253668	3	0
0	1260029	3	0
0	1269453	3	0
0	1291396	3	0
0	1299321	3	0
0	1308873	3	0
0	1310905	3	0
0	1314885	3	0
0	1325054	3	0
0	1361803	3	0
0	1368989	3	0
0	1382229	3	0
0	1382251	3	0
0	138652	3	0
0	138661	3	0
0	138663	3	0
0	138681	3	0
0	1395313	3	0
0	140039	3	0
0	1403791	3	0
0	1414081	3	0
0	1420313	3	0
0	1448691	3	0
0	1458354	3	0
0	1459866	3	0
0	1459932	3	0
0	1464140	3	0
0	1469509	3	0
0	1469523	3	0
0	1469727	3	0
0	1471802	3	0
0	1472247	3	0
0	1474286	3	0
0	1475218	3	0
0	1475223	3	0
0	1475844	3	0
0	1479349	3	0
0	1483910	3	0
0	149412	3	0
0	1501004	3	0
0	151171	3	0
0	1513398	3	0
0	1519573	3	0
0	1523351	3	0
0	1526744	3	0
0	1534056	3	0
0	154124	3	0
0	1550248	3	0
0	1555585	3	0
0	155676	3	0
0	1557988	3	0
0	1559686	3	0
0	1560109	3	0
0	1566514	3	0
0	1567125	3	0
0	1568362	3	0
0	1569037	3	0
0	1570456	3	0
0	1578574	3	0
0	1578589	3	0
0	1584227	3	0
0	1635568	3	0
0	1637434	3	0
0	1661627	3	0
0	1693563	3	0
0	1702556	3	0
0	1750997	3	0
0	1762394	3	0
0	1781074	3	0
0	1784684	3	0
0	1790902	3	0
0	1803779	3	0
0	1808062	3	0
0	1863421	3	0
0	1868082	3	0
0	1876464	3	0
0	1884173	3	0
0	1892770	3	0
0	1904203	3	0
0	1910602	3	0
0	1914062	3	0
0	1915596	3	0
0	1925086	3	0
0	1925116	3	0
0	1934365	3	0
0	1939852	3	0
0	1939854	3	0
0	1945025	3	0
0	1948870	3	0
0	1950085	3	0
0	1963335	3	0
0	1968787	3	1
0	1971490	3	1
0	1971640	3	0
0	1977305	3	0
0	1994807	3	0
0	2000477	3	0
0	2000880	3	0
0	2001323	3	1
0	2002419	3	0
0	2007644	3	0
0	2007755	3	0
0	2007759	3	0
0	2008397	3	0
0	2008694	3	0
0	2009435	3	1
0	2009859	3	0
0	201022	3	2
0	2010275	3	0
0	2010370	3	0
0	2011516	3	1
0	2025113	3	1
0	2025296	3	0
0	2025545	3	0
0	2034581	3	0
0	2065803	3	0
0	2071005	3	0
0	2071147	3	0
0	2071193	3	0
0	2071267	3	0
0	2073769	3	0
0	2073963	3	0
0	2074263	3	0
0	2075932	3	0
0	2078590	3	0
0	2098752	3	0
0	2109988	3	0
0	2132358	3	0
0	2147019	3	0
0	2186338	3	0
0	2189575	3	0
0	2194666	3	0
0	2196365	3	0
0	2198914	3	0
0	2216560	3	0
0	2233876	3	2
0	2241773	3	0
0	2242663	3	0
0	2244600	3	0
0	2249601	3	0
0	2259367	3	0
0	2267472	3	0
0	2276231	3	0
0	2276505	3	0
0	2278144	3	0
0	2278147	3	0
0	2292492	3	0
0	2360768	3	0
0	2361065	3	0
0	2361840	3	0
0	2364151	3	0
0	2365393	3	0
0	2366074	3	0
0	2373291	3	0
0	2373300	3	1
0	2377073	3	0
0	2383893	3	0
0	2384520	3	0
0	2385751	3	0
0	2385823	3	0
0	2395627	3	0
0	2408924	3	0
0	2408938	3	0
0	2409332	3	0
0	2409333	3	0
0	2413111	3	0
0	2415357	3	0
0	2424066	3	0
0	2430211	3	0
0	2438336	3	0
0	2440807	3	0
0	2442767	3	0
0	2442945	3	0
0	2443045	3	0
0	2443155	3	0
0	2443193	3	0
0	2443771	3	0
0	2447946	3	0
0	2448269	3	0
0	2467416	3	0
0	2467423	3	0
0	2470923	3	0
0	2474644	3	0
0	2490671	3	0
0	2491596	3	0
0	2491654	3	0
0	2495001	3	0
0	2496697	3	0
0	2503966	3	0
0	2503992	3	0
0	2515569	3	0
0	2517616	3	0
0	2518696	3	0
0	2531110	3	0
0	2553898	3	0
0	2562357	3	0
0	2567296	3	0
0	2569933	3	0
0	2570830	3	0
0	2572046	3	0
0	2572163	3	0
0	2581790	3	0
0	2584053	3	0
0	2586013	3	0
0	2592974	3	0
0	2596111	3	0
0	2600632	3	0
0	2604701	3	0
0	2606463	3	0
0	2610653	3	1
0	2612685	3	0
0	2612759	3	0
0	2615009	3	0
0	2627182	3	0
0	2627214	3	1
0	2627258	3	0
0	2627679	3	0
0	2627712	3	0
0	2627817	3	0
0	2628005	3	0
0	2628006	3	0
0	2628184	3	0
0	2628382	3	0
0	2629028	3	0
0	2629988	3	0
0	2630932	3	0
0	2630977	3	0
0	2633327	3	0
0	2635375	3	0
0	2640407	3	0
0	2644692	3	0
0	2649145	3	0
0	2650596	3	0
0	2650603	3	0
0	2651440	3	0
0	2652028	3	0
0	2654340	3	0
0	2657099	3	0
0	2659488	3	0
0	2666958	3	0
0	2667597	3	0
0	2669462	3	0
0	2669550	3	0
0	2669679	3	0
0	2671031	3	0
0	2671519	3	0
0	2671649	3	0
0	2671747	3	0
0	2672084	3	0
0	2683441	3	0
0	2685364	3	0
0	2686081	3	0
0	2686888	3	0
0	2687026	3	0
0	2687457	3	1
0	2687693	3	0
0	2687695	3	0
0	2687805	3	0
0	2692120	3	0
0	2698071	3	0
0	2698626	3	0
0	2698820	3	0
0	2699222	3	0
0	2699973	3	0
0	2700075	3	0
0	2700224	3	0
0	2700430	3	0
0	2700436	3	0
0	2700439	3	0
0	2700454	3	0
0	2700491	3	0
0	2702932	3	0
0	2702964	3	0
0	2705365	3	0
0	2705726	3	0
0	2706608	3	0
0	2707160	3	0
0	2707814	3	0
0	2708122	3	0
0	2709444	3	0
0	2711062	3	0
0	2712495	3	0
0	2712683	3	0
0	2713886	3	0
0	2714572	3	0
0	2714963	3	0
0	2718186	3	0
0	2718866	3	0
0	2720945	3	0
0	2726511	3	0
0	2726531	3	0
0	2730627	3	1
0	2731869	3	0
0	2732065	3	0
0	2732070	3	0
0	2734747	3	0
0	2734748	3	0
0	2736621	3	0
0	2737157	3	0
0	2738534	3	0
0	2740002	3	0
0	2740122	3	0
0	2740136	3	0
0	2740138	3	0
0	2740189	3	0
0	2740244	3	0
0	2740266	3	0
0	2740269	3	0
0	2740295	3	0
0	2740308	3	0
0	2740314	3	0
0	2740323	3	0
0	2740758	3	0
0	2740954	3	0
0	2747439	3	0
0	2750814	3	0
0	2760697	3	0
0	2763694	3	0
0	2765939	3	0
0	2766874	3	1
0	2766888	3	0
0	2766900	3	1
0	2766904	3	0
0	2768211	3	0
0	2768640	3	0
0	2768642	3	0
0	2769059	3	0
0	2769299	3	0
0	2769329	3	0
0	2769394	3	0
0	2772260	3	0
0	2774290	3	0
0	2774533	3	0
0	2775882	3	0
0	2779293	3	0
0	2780634	3	0
0	2783064	3	0
0	2783096	3	0
0	2783111	3	0
0	2784782	3	0
0	2784897	3	0
0	2784986	3	0
0	2785049	3	0
0	2788470	3	0
0	2792674	3	0
0	2794498	3	0
0	2798081	3	0
0	2798987	3	0
0	2799006	3	0
0	2799007	3	0
0	2799065	3	0
0	2799523	3	0
0	2803812	3	0
0	2803845	3	0
0	2803888	3	0
0	2803946	3	0
0	2803992	3	0
0	2804728	3	0
0	2804729	3	0
0	2809462	3	0
0	2810817	3	0
0	2811847	3	0
0	2814228	3	0
0	2816235	3	0
0	2816821	3	0
0	2816851	3	0
0	2817750	3	0
0	2822252	3	0
0	2823047	3	0
0	2823152	3	0
0	2825068	3	0
0	2825314	3	0
0	2827106	3	0
0	2829486	3	0
0	2830981	3	0
0	2838854	3	0
0	2839098	3	0
0	2840556	3	0
0	2840601	3	0
0	2841247	3	0
0	2841371	3	0
0	2841635	3	0
0	2841806	3	0
0	2841812	3	0
0	2841813	3	0
0	2843129	3	0
0	2843672	3	0
0	2851150	3	0
0	2851579	3	0
0	2854951	3	0
0	2857245	3	0
0	2860416	3	0
0	2860418	3	0
0	2862513	3	0
0	2866550	3	0
0	2872016	3	0
0	2872603	3	0
0	2873341	3	0
0	2873365	3	0
0	2873624	3	0
0	2876698	3	0
0	2876700	3	0
0	2876701	3	0
0	2876707	3	0
0	2876708	3	0
0	2878711	3	0
0	2878712	3	1
0	2878958	3	0
0	2880268	3	0
0	2880697	3	0
0	2883201	3	0
0	2885262	3	0
0	2886226	3	0
0	2886876	3	0
0	2892667	3	1
0	2892705	3	0
0	2892707	3	0
0	2892773	3	2
0	2893193	3	0
0	2893311	3	0
0	2893431	3	0
0	2896587	3	0
0	2902217	3	0
0	29036	3	0
0	2906932	3	0
0	2908654	3	0
0	2909169	3	0
0	2912724	3	0
0	2913808	3	0
0	2915591	3	0
0	2915987	3	0
0	2918840	3	0
0	2918864	3	0
0	2920880	3	0
0	2921693	3	0
0	2922885	3	0
0	2926907	3	0
0	2929613	3	0
0	2930167	3	0
0	2930659	3	0
0	2932852	3	0
0	2932949	3	0
0	2933597	3	0
0	2936317	3	1
0	2940087	3	0
0	2941042	3	0
0	2943046	3	0
0	2945326	3	0
0	2945711	3	0
0	2946615	3	0
0	2946726	3	0
0	2946729	3	0
0	2948165	3	0
0	2948427	3	0
0	2949573	3	0
0	2954374	3	0
0	2954407	3	0
0	2954897	3	0
0	2955312	3	0
0	2956708	3	0
0	2957708	3	0
0	2958331	3	0
0	2958359	3	0
0	2980649	3	0
0	2981052	3	0
0	2981764	3	0
0	2982983	3	0
0	2984314	3	0
0	2988180	3	0
0	2988891	3	0
0	2988967	3	0
0	2989578	3	0
0	2990464	3	0
0	2990855	3	0
0	2994490	3	0
0	2994491	3	0
0	2994496	3	0
0	2995238	3	0
0	2996190	3	0
0	2997975	3	0
0	2998526	3	0
0	2999721	3	0
0	3000416	3	0
0	3000810	3	0
0	3004139	3	0
0	3004882	3	0
0	3004883	3	0
0	3006383	3	0
0	3008289	3	0
0	3012437	3	0
0	3013316	3	0
0	3015198	3	0
0	3015243	3	0
0	3015251	3	0
0	3015439	3	0
0	3015566	3	0
0	3015673	3	0
0	3015944	3	0
0	3015976	3	0
0	3016144	3	0
0	3016568	3	0
0	3016743	3	0
0	3016836	3	0
0	3018363	3	0
0	3018402	3	0
0	3018421	3	0
0	3019338	3	0
0	3019599	3	0
0	3020403	3	0
0	3021894	3	0
0	3021896	3	0
0	3023038	3	0
0	3023754	3	0
0	3023867	3	0
0	3026341	3	0
0	3030774	3	0
0	3037969	3	0
0	3038627	3	0
0	3041679	3	0
0	3043450	3	0
0	3045463	3	0
0	3045934	3	0
0	3047758	3	0
0	3048088	3	0
0	3049133	3	0
0	3049597	3	0
0	3050832	3	0
0	3051084	3	0
0	3052623	3	0
0	3056730	3	0
0	3056754	3	0
0	3063220	3	0
0	3063237	3	0
0	3063409	3	0
0	3064863	3	0
0	3065814	3	0
0	3066252	3	0
0	3068069	3	0
0	3069579	3	0
0	3073806	3	0
0	3073892	3	0
0	3074330	3	0
0	3079684	3	0
0	3080585	3	0
0	3081647	3	0
0	3082113	3	1
0	3082180	3	0
0	3082492	3	0
0	3082839	3	0
0	3083533	3	0
0	3085068	3	0
0	3085439	3	0
0	3085466	3	0
0	3088377	3	0
0	3088415	3	0
0	3088740	3	0
0	3090751	3	0
0	3093213	3	0
0	3094374	3	0
0	3094685	3	0
0	3095130	3	0
0	3095178	3	0
0	3095885	3	0
0	3096433	3	0
0	3096920	3	0
0	3097568	3	0
0	3097685	3	0
0	3097756	3	0
0	3097805	3	0
0	3099516	3	0
0	3099517	3	0
0	3101343	3	0
0	3101722	3	2
0	3104650	3	0
0	3108687	3	0
0	3109340	3	0
0	3109839	3	0
0	3113236	3	0
0	3113866	3	0
0	3113997	3	0
0	3114311	3	0
0	3114370	3	0
0	3115646	3	0
0	3117630	3	0
0	3117760	3	0
0	3118379	3	0
